-,60,_
6305,Jakob,110058_01_r03,water,lance,4117,Gaibhne &amp; Creidhne,210120_01,Ame no Nuhoko,305136_01_60201,Gentle Winds,400103_02,Once in a Lifetime,400437_02,Sisters&#x27; Day Out,400243_02,From Whence He Comes,400390_02,Bellathorna,400009_02,Renee,110265_01_r04,Bow,,Tobias,110352_01_r05,Gala Elisanne,100002_13_r05,Templar Hope,110038_02_r04,99 bog res & buff all team,,team:122.80525%;doublebuff:every 5.46s,x:3773,fs:316,dx:2214
-,60,affliction
6305,Jakob,110058_01_r03,water,lance,4117,Gaibhne &amp; Creidhne,210120_01,Ame no Nuhoko,305136_01_60201,Gentle Winds,400103_02,Once in a Lifetime,400437_02,Sisters&#x27; Day Out,400243_02,From Whence He Comes,400390_02,Bellathorna,400009_02,Renee,110265_01_r04,Bow,,Tobias,110352_01_r05,Gala Elisanne,100002_13_r05,Templar Hope,110038_02_r04,99 bog res & buff all team,,frostbite:100.0%;team:122.80525%;doublebuff:every 5.46s,x:3773,fs:316,dx:2214
-,120,_
6788,Jakob,110058_01_r03,water,lance,4117,Gaibhne &amp; Creidhne,210120_01,Ame no Nuhoko,305136_01_60201,Gentle Winds,400103_02,Once in a Lifetime,400437_02,Sisters&#x27; Day Out,400243_02,From Whence He Comes,400390_02,Bellathorna,400009_02,Renee,110265_01_r04,Bow,,Tobias,110352_01_r05,Gala Elisanne,100002_13_r05,Templar Hope,110038_02_r04,99 bog res & buff all team,,team:105.83188%;doublebuff:every 6.02s,x:4072,fs:494,dx:2220
-,120,affliction
6788,Jakob,110058_01_r03,water,lance,4117,Gaibhne &amp; Creidhne,210120_01,Ame no Nuhoko,305136_01_60201,Gentle Winds,400103_02,Once in a Lifetime,400437_02,Sisters&#x27; Day Out,400243_02,From Whence He Comes,400390_02,Bellathorna,400009_02,Renee,110265_01_r04,Bow,,Tobias,110352_01_r05,Gala Elisanne,100002_13_r05,Templar Hope,110038_02_r04,99 bog res & buff all team,,frostbite:100.0%;team:105.83188%;doublebuff:every 6.02s,x:4072,fs:494,dx:2220
-,180,_
6333,Jakob,110058_01_r03,water,lance,4117,Gaibhne &amp; Creidhne,210120_01,Ame no Nuhoko,305136_01_60201,Gentle Winds,400103_02,Once in a Lifetime,400437_02,Sisters&#x27; Day Out,400243_02,From Whence He Comes,400390_02,Bellathorna,400009_02,Renee,110265_01_r04,Bow,,Tobias,110352_01_r05,Gala Elisanne,100002_13_r05,Templar Hope,110038_02_r04,99 bog res & buff all team,,team:103.74674%;doublebuff:every 6.01s,x:4328,fs:470,dx:1533
-,180,affliction
6333,Jakob,110058_01_r03,water,lance,4117,Gaibhne &amp; Creidhne,210120_01,Ame no Nuhoko,305136_01_60201,Gentle Winds,400103_02,Once in a Lifetime,400437_02,Sisters&#x27; Day Out,400243_02,From Whence He Comes,400390_02,Bellathorna,400009_02,Renee,110265_01_r04,Bow,,Tobias,110352_01_r05,Gala Elisanne,100002_13_r05,Templar Hope,110038_02_r04,99 bog res & buff all team,,frostbite:100.0%;team:103.74674%;doublebuff:every 6.01s,x:4328,fs:470,dx:1533
