-,60,_
12280,Hunter_Vanessa,5*,light,lance,5835,[Resounding_Rendition+The_Chocolatiers][Corsaint_Phoenix][HDT2],<hp70 & 0 paralysis res>,95% paralysis uptime,attack:3097,force_strike:1641,skill_1:4007,s1_paralysis:1209,skill_3:1317,team_buff:1006
8499,_c_Hunter_Vanessa,5*,light,lance,5835,[Resounding_Rendition+The_Chocolatiers][Corsaint_Phoenix][HDT2],!<hp70 & 0 paralysis res>,,attack:2225,force_strike:1249,skill_1:3077,s1_paralysis:0,skill_3:940,team_buff:1006
-,60,krb
13407,Hunter_Vanessa,5*,light,lance,5835,[Resounding_Rendition+The_Chocolatiers][Corsaint_Phoenix][HDT2],<hp70 & 0 paralysis res>,95% paralysis uptime,attack:3747,force_strike:1805,skill_1:4408,s1_paralysis:1330,skill_3:1448,team_buff:1006
9249,_c_Hunter_Vanessa,5*,light,lance,5835,[Resounding_Rendition+The_Chocolatiers][Corsaint_Phoenix][HDT2],!<hp70 & 0 paralysis res>,,attack:2692,force_strike:1374,skill_1:3385,s1_paralysis:0,skill_3:1034,team_buff:1006
-,60,db
11986,Hunter_Vanessa,5*,light,lance,5835,[Resounding_Rendition+The_Chocolatiers][Corsaint_Phoenix][HDT2],<hp70 & 0 paralysis res>,95% paralysis uptime,attack:3259,force_strike:1731,skill_1:3674,s1_paralysis:1108,skill_3:1204,team_buff:1006
8399,_c_Hunter_Vanessa,5*,light,lance,5835,[Resounding_Rendition+The_Chocolatiers][Corsaint_Phoenix][HDT2],!<hp70 & 0 paralysis res>,,attack:2360,force_strike:1326,skill_1:2838,s1_paralysis:0,skill_3:867,team_buff:1006
-,60,kdb
13084,Hunter_Vanessa,5*,light,lance,5835,[Resounding_Rendition+The_Chocolatiers][Corsaint_Phoenix][HDT2],<hp70 & 0 paralysis res>,95% paralysis uptime,attack:3943,force_strike:1905,skill_1:4041,s1_paralysis:1219,skill_3:1325,team_buff:1006
9139,_c_Hunter_Vanessa,5*,light,lance,5835,[Resounding_Rendition+The_Chocolatiers][Corsaint_Phoenix][HDT2],!<hp70 & 0 paralysis res>,,attack:2855,force_strike:1458,skill_1:3122,s1_paralysis:0,skill_3:954,team_buff:1006
-,60,rdb
12884,Hunter_Vanessa,5*,light,lance,5835,[Resounding_Rendition+The_Chocolatiers][Corsaint_Phoenix][HDT2],<hp70 & 0 paralysis res>,95% paralysis uptime,attack:3259,force_strike:1731,skill_1:4225,s1_paralysis:1275,skill_3:1385,team_buff:1006
8955,_c_Hunter_Vanessa,5*,light,lance,5835,[Resounding_Rendition+The_Chocolatiers][Corsaint_Phoenix][HDT2],!<hp70 & 0 paralysis res>,,attack:2360,force_strike:1326,skill_1:3264,s1_paralysis:0,skill_3:997,team_buff:1006
-,60,krdb
14072,Hunter_Vanessa,5*,light,lance,5835,[Resounding_Rendition+The_Chocolatiers][Corsaint_Phoenix][HDT2],<hp70 & 0 paralysis res>,95% paralysis uptime,attack:3943,force_strike:1905,skill_1:4647,s1_paralysis:1402,skill_3:1524,team_buff:1006
9750,_c_Hunter_Vanessa,5*,light,lance,5835,[Resounding_Rendition+The_Chocolatiers][Corsaint_Phoenix][HDT2],!<hp70 & 0 paralysis res>,,attack:2855,force_strike:1458,skill_1:3590,s1_paralysis:0,skill_3:1097,team_buff:1006
-,120,_
12639,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,88% paralysis uptime,attack:3589,force_strike:1627,skill_1:4002,s1_paralysis:1087,skill_3:1382,team_buff:948
7264,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2109,force_strike:988,skill_1:2440,s1_paralysis:0,skill_3:777,team_buff:948
-,120,k
13808,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,88% paralysis uptime,attack:4343,force_strike:1789,skill_1:4403,s1_paralysis:1195,skill_3:1520,team_buff:948
7896,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2552,force_strike:1086,skill_1:2684,s1_paralysis:0,skill_3:855,team_buff:948
-,120,r
13610,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,88% paralysis uptime,attack:3589,force_strike:1627,skill_1:4603,s1_paralysis:1250,skill_3:1590,team_buff:948
7747,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2109,force_strike:988,skill_1:2806,s1_paralysis:0,skill_3:894,team_buff:948
-,120,kr
14876,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,88% paralysis uptime,attack:4343,force_strike:1789,skill_1:5063,s1_paralysis:1375,skill_3:1749,team_buff:948
8427,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2552,force_strike:1086,skill_1:3086,s1_paralysis:0,skill_3:983,team_buff:948
-,120,d
13265,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,88% paralysis uptime,attack:3780,force_strike:1716,skill_1:4220,s1_paralysis:1146,skill_3:1453,team_buff:948
7649,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2238,force_strike:1048,skill_1:2588,s1_paralysis:0,skill_3:824,team_buff:948
-,120,kd
14497,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,88% paralysis uptime,attack:4574,force_strike:1887,skill_1:4642,s1_paralysis:1260,skill_3:1598,team_buff:948
8319,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2708,force_strike:1153,skill_1:2847,s1_paralysis:0,skill_3:907,team_buff:948
-,120,rd
14288,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,88% paralysis uptime,attack:3780,force_strike:1716,skill_1:4853,s1_paralysis:1318,skill_3:1671,team_buff:948
8161,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2238,force_strike:1048,skill_1:2976,s1_paralysis:0,skill_3:948,team_buff:948
-,120,krd
15622,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,88% paralysis uptime,attack:4574,force_strike:1887,skill_1:5338,s1_paralysis:1449,skill_3:1838,team_buff:948
8882,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2708,force_strike:1153,skill_1:3274,s1_paralysis:0,skill_3:1043,team_buff:948
-,120,b
12821,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,88% paralysis uptime,attack:3648,force_strike:1658,skill_1:4080,s1_paralysis:1112,skill_3:1378,team_buff:940
7350,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2142,force_strike:1006,skill_1:2484,s1_paralysis:0,skill_3:775,team_buff:940
-,120,kb
