-,60,_
54591,Gala Leif,100018_02_r05,wind,sword,4357,Vayu,210098_01,Excalibur,301140_01_60301,Memory of a Friend,400429_02,The Red Impulse,400088_02,The Shining Overlord,400167_02,His Clever Brother,400169_02,The Plaguebringer,400410_02,Blade,,Dragonyule Xainfried,110021_03_r04,Lin You,110268_01_r05,Weapon,,Xander,110022_01_r05,0 frostbite res & 0 poison res & hit10 & hit15,,frostbite:63.3%;poison:52.6%;team:4.59757%,x:94,x_shielding:1903,x_striking:4405,fs:901,s1_striking:14285,s2_shielding:14696,s2_shielding_poison:1216,s4:5473,s4_frostbite:1241,dx:3071,ds:7300
-,60,affliction
66922,Gala Leif,100018_02_r05,wind,sword,4357,Midgardsormr Zero,210131_01,Excalibur,301140_01_60301,Levin&#x27;s Champion,400070_02,Memory of a Friend,400429_02,The Shining Overlord,400167_02,His Clever Brother,400169_02,The Plaguebringer,400410_02,Blade,,Dragonyule Xainfried,110021_03_r04,Lin You,110268_01_r05,Weapon,,Xander,110022_01_r05,0 frostbite res & 0 poison res & hp70 & hit10 & hit15,,poison:100.0%;frostbite:52.5%;team:4.57592%,x:142,x_shielding:1890,x_striking:8504,fs:1115,s1_striking:13373,s2_shielding:12378,s2_shielding_poison:1598,s4:5939,s4_frostbite:996,dx:4381,ds:16599
-,120,_
69755,Gala Leif,100018_02_r05,wind,sword,4357,Midgardsormr Zero,210131_01,Excalibur,301140_01_60301,Levin&#x27;s Champion,400070_02,Memory of a Friend,400429_02,The Shining Overlord,400167_02,His Clever Brother,400169_02,The Plaguebringer,400410_02,Blade,,Dragonyule Xainfried,110021_03_r04,Lin You,110268_01_r05,Weapon,,Fjorm,110328_01_r05,99 freeze res & 0 frostbite res & 0 poison res & hp70 & hit10 & hit15,,frostbite:68.6%;poison:62.3%;freeze:2.4%;team:4.92007%,x:56,x_shielding:2857,x_striking:7697,fs:1107,s1_striking:14440,s2_shielding:15728,s2_shielding_poison:1752,s4:9310,s4_frostbite:1654,dx:4464,ds:10686
-,120,affliction
74114,Gala Leif,100018_02_r05,wind,sword,4357,Midgardsormr Zero,210131_01,Excalibur,301140_01_60301,Levin&#x27;s Champion,400070_02,Memory of a Friend,400429_02,The Shining Overlord,400167_02,His Clever Brother,400169_02,The Plaguebringer,400410_02,Blade,,Dragonyule Xainfried,110021_03_r04,Lin You,110268_01_r05,Weapon,,Fjorm,110328_01_r05,99 freeze res & 0 frostbite res & 0 poison res & hp70 & hit10 & hit15,,poison:100.0%;frostbite:68.6%;freeze:2.4%;team:4.92007%,x:71,x_shielding:2857,x_striking:8394,fs:1184,s1_striking:15218,s2_shielding:16578,s2_shielding_poison:2104,s4:9623,s4_frostbite:1654,dx:4789,ds:11636
-,180,_
70481,Gala Leif,100018_02_r05,wind,sword,4357,Midgardsormr Zero,210131_01,Excalibur,301140_01_60301,Levin&#x27;s Champion,400070_02,Memory of a Friend,400429_02,The Shining Overlord,400167_02,His Clever Brother,400169_02,The Plaguebringer,400410_02,Blade,,Dragonyule Xainfried,110021_03_r04,Lin You,110268_01_r05,Weapon,,Fjorm,110328_01_r05,99 freeze res & 0 frostbite res & 0 poison res & hp70 & hit10 & hit15,,frostbite:77.6%;poison:62.9%;freeze:2.1%;team:5.03448%,x:37,x_shielding:2854,x_striking:8432,fs:1178,s1_striking:15687,s2_shielding:16660,s2_shielding_poison:1749,s4:11467,s4_frostbite:2133,dx:3006,ds:7272
-,180,affliction
74634,Gala Leif,100018_02_r05,wind,sword,4357,Midgardsormr Zero,210131_01,Excalibur,301140_01_60301,Levin&#x27;s Champion,400070_02,Memory of a Friend,400429_02,The Shining Overlord,400167_02,His Clever Brother,400169_02,The Plaguebringer,400410_02,Blade,,Dragonyule Xainfried,110021_03_r04,Lin You,110268_01_r05,Weapon,,Fjorm,110328_01_r05,99 freeze res & 0 frostbite res & 0 poison res & hp70 & hit10 & hit15,,poison:100.0%;frostbite:77.6%;freeze:2.1%;team:5.03448%,x:47,x_shielding:2871,x_striking:9179,fs:1260,s1_striking:16550,s2_shielding:17643,s2_shielding_poison:2098,s4:11540,s4_frostbite:2142,dx:3353,ds:7946
