-,60,_
67148,Karina,110018_01_r04,water,axe,4426,Gaibhne &amp; Creidhne,210120_01,Ohohagari,304128_01_60201,Brothers in Arms,400402_02,Felyne Hospitality,400417_02,Summer Paladyns,400098_02,From Whence He Comes,400390_02,His Clever Brother,400169_02,Summer Estelle,110063_02_r04,Renee,110265_01_r04,Tobias,110352_01_r05,Summer Luca,100006_03_r04,Summer Cleo,100004_04_r05,0 frostbite res & hp60,,frostbite:87.2%;team:15.80968%,x:5012,s1:33666,s1_frostbite:3643,s2:18551,dx:6273
-,60,affliction
71087,Karina,110018_01_r04,water,axe,4426,Gaibhne &amp; Creidhne,210120_01,Ohohagari,304128_01_60201,Brothers in Arms,400402_02,Felyne Hospitality,400417_02,Summer Paladyns,400098_02,From Whence He Comes,400390_02,His Clever Brother,400169_02,Summer Estelle,110063_02_r04,Renee,110265_01_r04,Tobias,110352_01_r05,Summer Luca,100006_03_r04,Summer Cleo,100004_04_r05,0 frostbite res & hp60,,frostbite:100.0%;team:16.25016%,x:5061,s1:40678,s1_frostbite:4675,s2:16141,dx:4529
-,120,_
56113,Karina,110018_01_r04,water,axe,4426,Gaibhne &amp; Creidhne,210120_01,Ohohagari,304128_01_60201,Brothers in Arms,400402_02,Felyne Hospitality,400417_02,Summer Paladyns,400098_02,From Whence He Comes,400390_02,His Clever Brother,400169_02,Pipple,110300_01_r04,Renee,110265_01_r04,Tobias,110352_01_r05,Patia,110335_01_r04,Summer Cleo,100004_04_r05,0 frostbite res & hp60,,frostbite:87.2%;team:32.82798%;doublebuff:every 13.35s,x:3766,s1:30835,s1_frostbite:4073,s2:13919,dx:3518
-,120,affliction
58042,Karina,110018_01_r04,water,axe,4426,Gaibhne &amp; Creidhne,210120_01,Ohohagari,304128_01_60201,Brothers in Arms,400402_02,Felyne Hospitality,400417_02,Summer Paladyns,400098_02,From Whence He Comes,400390_02,His Clever Brother,400169_02,Pipple,110300_01_r04,Renee,110265_01_r04,Tobias,110352_01_r05,Patia,110335_01_r04,Summer Cleo,100004_04_r05,0 frostbite res & hp60,,frostbite:100.0%;team:32.82798%;doublebuff:every 13.35s,x:3797,s1:32031,s1_frostbite:4263,s2:14418,dx:3531
-,180,_
65470,Karina,110018_01_r04,water,axe,4426,Gaibhne &amp; Creidhne,210120_01,Ohohagari,304128_01_60201,Brothers in Arms,400402_02,Felyne Hospitality,400417_02,Summer Paladyns,400098_02,From Whence He Comes,400390_02,His Clever Brother,400169_02,Summer Estelle,110063_02_r04,Renee,110265_01_r04,Tobias,110352_01_r05,Summer Luca,100006_03_r04,Summer Cleo,100004_04_r05,0 frostbite res & hp60,,frostbite:82.9%;team:12.33236%,x:5459,s1:37238,s1_frostbite:4399,s2:15599,dx:2772
-,180,affliction
67945,Karina,110018_01_r04,water,axe,4426,Gaibhne &amp; Creidhne,210120_01,Ohohagari,304128_01_60201,Brothers in Arms,400402_02,Felyne Hospitality,400417_02,Summer Paladyns,400098_02,From Whence He Comes,400390_02,His Clever Brother,400169_02,Summer Estelle,110063_02_r04,Renee,110265_01_r04,Tobias,110352_01_r05,Summer Luca,100006_03_r04,Summer Cleo,100004_04_r05,0 frostbite res & hp60,,frostbite:100.0%;team:12.33236%,x:5585,s1:38501,s1_frostbite:4563,s2:16427,dx:2866
