-,60,_
29926,Mega Man,110354_01_r05,flame,wand,4470,Gala Mars,200009_01,Brísingr,307135_01_60101,An Ancient Oath,400084_02,Memory of a Friend,400429_02,Moonlight Party,400448_02,His Clever Brother,400169_02,To the Extreme!,400095_02,Nobunaga,110346_01_r05,Serena,110054_01_r04,Dagger2,,Weapon,,Xander,110022_01_r05,0 frostbite res & hp50 & hp70 & hit10 & hit15,16 hits leaf shield (max 32 hits),frostbite:9.8%,x:5398,x_leafshield:16565,x_metalblade:919,x_metalblade_bleed:1566,s4:999,s4_frostbite:36,dx:2790,ds:1648
-,60,affliction
29222,Mega Man,110354_01_r05,flame,wand,4470,Gala Mars,200009_01,Brísingr,307135_01_60101,Me and My Bestie!,400435_02,Memory of a Friend,400429_02,Moonlight Party,400448_02,His Clever Brother,400169_02,To the Extreme!,400095_02,Nobunaga,110346_01_r05,Marth,110291_01_r05,Dagger2,,Weapon,,Xander,110022_01_r05,0 frostbite res & hp50 & hp70 & hit10 & hit15,16 hits leaf shield (max 32 hits),burn:100.0%;frostbite:9.4%,x:5397,x_leafshield:16548,x_metalblade:936,x_metalblade_bleed:821,s4:999,s4_frostbite:36,dx:2822,ds:1658
-,120,_
40284,Mega Man,110354_01_r05,flame,wand,4470,Gala Mars,200009_01,Brísingr,307135_01_60101,An Ancient Oath,400084_02,Memory of a Friend,400429_02,Moonlight Party,400448_02,His Clever Brother,400169_02,To the Extreme!,400095_02,Nobunaga,110346_01_r05,Serena,110054_01_r04,Dagger2,,Weapon,,Xander,110022_01_r05,0 frostbite res & hp50 & hp70 & hit10 & hit15,16 hits leaf shield (max 32 hits),frostbite:33.6%,x:6139,x_leafshield:14585,x_metalblade:1146,x_metalblade_bleed:5457,s4:1695,s4_frostbite:302,dx:9446,ds:1511
-,120,affliction
40306,Mega Man,110354_01_r05,flame,wand,4470,Gala Mars,200009_01,Brísingr,307135_01_60101,Me and My Bestie!,400435_02,Memory of a Friend,400429_02,Moonlight Party,400448_02,His Clever Brother,400169_02,To the Extreme!,400095_02,Nobunaga,110346_01_r05,Marth,110291_01_r05,Dagger2,,Weapon,,Xander,110022_01_r05,0 frostbite res & hp50 & hp70 & hit10 & hit15,16 hits leaf shield (max 32 hits),burn:100.0%;frostbite:33.7%,x:6139,x_leafshield:14614,x_metalblade:1146,x_metalblade_bleed:5504,s4:1693,s4_frostbite:302,dx:9407,ds:1497
-,180,_
40123,Mega Man,110354_01_r05,flame,wand,4470,Gala Mars,200009_01,Brísingr,307135_01_60101,An Ancient Oath,400084_02,Memory of a Friend,400429_02,Moonlight Party,400448_02,His Clever Brother,400169_02,To the Extreme!,400095_02,Nobunaga,110346_01_r05,Serena,110054_01_r04,Dagger2,,Weapon,,Xander,110022_01_r05,0 frostbite res & hp50 & hp70 & hit10 & hit15,16 hits leaf shield (max 32 hits),frostbite:40.7%,x:6463,x_leafshield:14170,x_metalblade:1189,x_metalblade_bleed:3938,s4:1895,s4_frostbite:341,dx:10895,ds:1229
-,180,affliction
43329,Mega Man,110354_01_r05,flame,wand,4470,Gala Mars,200009_01,Brísingr,307135_01_60101,Me and My Bestie!,400435_02,Memory of a Friend,400429_02,Moonlight Party,400448_02,His Clever Brother,400169_02,To the Extreme!,400095_02,Nobunaga,110346_01_r05,Marth,110291_01_r05,Dagger2,,Weapon,,Xander,110022_01_r05,0 frostbite res & hp50 & hp70 & hit10 & hit15,16 hits leaf shield (max 32 hits),burn:100.0%;frostbite:40.5%,x:6465,x_leafshield:14142,x_metalblade:1198,x_metalblade_bleed:7157,s4:1892,s4_frostbite:341,dx:10901,ds:1229
