-,60,_
49185,Victor,110307_01_r05,wind,blade,4594,Midgardsormr Zero,210131_01,Arondight,302131_01_60301,Memory of a Friend,400429_02,Moonlight Party,400448_02,Valiant Crown,400062_02,His Clever Brother,400169_02,The Queen of the Knife,400286_02,Dragonyule Xainfried,110021_03_r04,Lin You,110268_01_r05,Akasha,110341_01_r05,Weapon,,Pinon,110366_01_r05,0 frostbite res & hp70 & hit10 & hit15,,frostbite:50.0%,x:5921,s1_bleed:6656,s1_phase1:5641,s1_phase2:6248,s1_phase3:3127,s2:3500,s4:4191,s4_frostbite:655,dx:3781,ds:9460
-,60,affliction
55810,Victor,110307_01_r05,wind,blade,4593,Midgardsormr Zero,210131_01,Arondight,302131_01_60301,Memory of a Friend,400429_02,Moonlight Party,400448_02,Valiant Crown,400062_02,His Clever Brother,400169_02,The Plaguebringer,400410_02,Dragonyule Xainfried,110021_03_r04,Lin You,110268_01_r05,Akasha,110341_01_r05,Weapon,,Pinon,110366_01_r05,0 frostbite res & hp70 & hit10 & hit15,,poison:100.0%;frostbite:50.0%,x:6788,s1_bleed:7600,s1_phase1:6523,s1_phase2:7084,s1_phase3:3495,s2:3912,s4:4846,s4_frostbite:758,dx:4226,ds:10574
-,120,_
57421,Victor,110307_01_r05,wind,blade,4594,Midgardsormr Zero,210131_01,Arondight,302131_01_60301,Memory of a Friend,400429_02,Moonlight Party,400448_02,Valiant Crown,400062_02,His Clever Brother,400169_02,The Queen of the Knife,400286_02,Dragonyule Xainfried,110021_03_r04,Lin You,110268_01_r05,Akasha,110341_01_r05,Weapon,,Jurota,110016_01_r03,0 frostbite res & hp70 & hit10 & hit15,,frostbite:78.5%,x:6469,s1_bleed:10100,s1_phase1:6512,s1_phase2:4951,s1_phase3:5208,s2:5490,s4:3912,s4_frostbite:1170,dx:3835,ds:9770
-,120,affliction
64553,Victor,110307_01_r05,wind,blade,4593,Midgardsormr Zero,210131_01,Arondight,302131_01_60301,Memory of a Friend,400429_02,Moonlight Party,400448_02,Valiant Crown,400062_02,His Clever Brother,400169_02,The Plaguebringer,400410_02,Dragonyule Xainfried,110021_03_r04,Lin You,110268_01_r05,Akasha,110341_01_r05,Weapon,,Jurota,110016_01_r03,0 frostbite res & hp70 & hit10 & hit15,,poison:100.0%;frostbite:78.5%,x:7317,s1_bleed:11318,s1_phase1:7329,s1_phase2:5533,s1_phase3:5821,s2:6202,s4:4475,s4_frostbite:1337,dx:4297,ds:10920
-,180,_
55420,Victor,110307_01_r05,wind,blade,4594,Midgardsormr Zero,210131_01,Arondight,302131_01_60301,Memory of a Friend,400429_02,Moonlight Party,400448_02,Valiant Crown,400062_02,His Clever Brother,400169_02,The Queen of the Knife,400286_02,Dragonyule Xainfried,110021_03_r04,Lin You,110268_01_r05,Akasha,110341_01_r05,Weapon,,Jurota,110016_01_r03,0 frostbite res & hp70 & hit10 & hit15,,frostbite:78.6%,x:6968,s1_bleed:11155,s1_phase1:5384,s1_phase2:5549,s1_phase3:5508,s2:6403,s4:4236,s4_frostbite:1176,dx:2964,ds:6072
-,180,affliction
62404,Victor,110307_01_r05,wind,blade,4593,Midgardsormr Zero,210131_01,Arondight,302131_01_60301,Memory of a Friend,400429_02,Moonlight Party,400448_02,Valiant Crown,400062_02,His Clever Brother,400169_02,The Plaguebringer,400410_02,Dragonyule Xainfried,110021_03_r04,Lin You,110268_01_r05,Akasha,110341_01_r05,Weapon,,Jurota,110016_01_r03,0 frostbite res & hp70 & hit10 & hit15,,poison:100.0%;frostbite:78.6%,x:7867,s1_bleed:12519,s1_phase1:6054,s1_phase2:6206,s1_phase3:6201,s2:7162,s4:4839,s4_frostbite:1342,dx:3336,ds:6875
