-,60,_
8285,Tobias,110352_01_r05,wind,blade,4569,Freyja,210084_01,Arondight,302131_01_60301,A Dog&#x27;s Day,400409_02,Jewels of the Sun,400099_02,Sisters&#x27; Day Out,400243_02,From Whence He Comes,400390_02,Bellathorna,400009_02,Blade,,Bow,,Dagger2,,Mikoto,110010_01_r05,Summer Cleo,100004_04_r05,0 poison res & buff all team,,team:148.04530%,x:7873,fs:411
-,60,affliction
10771,Tobias,110352_01_r05,wind,blade,4569,Freyja,210084_01,Arondight,302131_01_60301,A Dog&#x27;s Day,400409_02,Jewels of the Sun,400099_02,Sisters&#x27; Day Out,400243_02,From Whence He Comes,400390_02,Bellathorna,400009_02,Blade,,Bow,,Dagger2,,Mikoto,110010_01_r05,Summer Cleo,100004_04_r05,0 poison res & buff all team,,poison:100.0%;team:148.04530%,x:10235,fs:535
-,120,_
9450,Tobias,110352_01_r05,wind,blade,4569,Freyja,210084_01,Arondight,302131_01_60301,A Dog&#x27;s Day,400409_02,Jewels of the Sun,400099_02,Sisters&#x27; Day Out,400243_02,From Whence He Comes,400390_02,Bellathorna,400009_02,Blade,,Bow,,Dagger2,,Mikoto,110010_01_r05,Summer Cleo,100004_04_r05,0 poison res & buff all team,,team:173.64526%,x:9048,fs:401
-,120,affliction
12285,Tobias,110352_01_r05,wind,blade,4569,Freyja,210084_01,Arondight,302131_01_60301,A Dog&#x27;s Day,400409_02,Jewels of the Sun,400099_02,Sisters&#x27; Day Out,400243_02,From Whence He Comes,400390_02,Bellathorna,400009_02,Blade,,Bow,,Dagger2,,Mikoto,110010_01_r05,Summer Cleo,100004_04_r05,0 poison res & buff all team,,poison:100.0%;team:173.64526%,x:11762,fs:522
-,180,_
9926,Tobias,110352_01_r05,wind,blade,4569,Freyja,210084_01,Arondight,302131_01_60301,A Dog&#x27;s Day,400409_02,Jewels of the Sun,400099_02,Sisters&#x27; Day Out,400243_02,From Whence He Comes,400390_02,Bellathorna,400009_02,Blade,,Bow,,Dagger2,,Mikoto,110010_01_r05,Summer Cleo,100004_04_r05,0 poison res & buff all team,,team:182.71374%,x:9506,fs:419
-,180,affliction
12903,Tobias,110352_01_r05,wind,blade,4569,Freyja,210084_01,Arondight,302131_01_60301,A Dog&#x27;s Day,400409_02,Jewels of the Sun,400099_02,Sisters&#x27; Day Out,400243_02,From Whence He Comes,400390_02,Bellathorna,400009_02,Blade,,Bow,,Dagger2,,Mikoto,110010_01_r05,Summer Cleo,100004_04_r05,0 poison res & buff all team,,poison:100.0%;team:182.71374%,x:12357,fs:545
