-,60,_
22953,Patia,4*,shadow,lance,5270,Proper_Maintenance,From_Whence_He_Comes,Azazel,Agito2,Audric,Bow,Tobias,Weapon,Karl,<hp60 & hp100>,54% poison uptime; 6.67s team doublebuff interval,attack:4447,force_strike:315,team_buff:15748,dx:1407,ds_poison:293,ds:741
21836,_c_Patia,4*,shadow,lance,4365,Proper_Maintenance,From_Whence_He_Comes,Azazel,Agito2,Audric,Bow,Tobias,Weapon,Karl,!<hp60 & hp100>,54% poison uptime; 6.67s team doublebuff interval,attack:3754,force_strike:266,team_buff:15748,dx:1190,ds_poison:247,ds:627
-,60,affliction
22953,Patia,4*,shadow,lance,5270,Proper_Maintenance,From_Whence_He_Comes,Azazel,Agito2,Audric,Bow,Tobias,Weapon,Karl,<hp60 & hp100>,6.67s team doublebuff interval,attack:4447,force_strike:315,team_buff:15748,dx:1407,ds_poison:293,ds:741
21836,_c_Patia,4*,shadow,lance,4365,Proper_Maintenance,From_Whence_He_Comes,Azazel,Agito2,Audric,Bow,Tobias,Weapon,Karl,!<hp60 & hp100>,6.67s team doublebuff interval,attack:3754,force_strike:266,team_buff:15748,dx:1190,ds_poison:247,ds:627
-,120,_
26467,Patia,4*,shadow,lance,5270,Proper_Maintenance,From_Whence_He_Comes,Azazel,Agito2,Audric,Bow,Tobias,Weapon,Karl,<hp60 & hp100>,48% poison uptime; 6.00s team doublebuff interval,attack:5216,force_strike:469,team_buff:19483,dx:706,ds_poison:200,ds:391
25398,_c_Patia,4*,shadow,lance,4365,Proper_Maintenance,From_Whence_He_Comes,Azazel,Agito2,Audric,Bow,Tobias,Weapon,Karl,!<hp60 & hp100>,48% poison uptime; 6.00s team doublebuff interval,attack:4416,force_strike:397,team_buff:19483,dx:599,ds_poison:169,ds:331
-,120,affliction
27258,Patia,4*,shadow,lance,5270,Proper_Maintenance,From_Whence_He_Comes,Azazel,Agito2,Audric,Bow,Tobias,Weapon,Karl,<hp60 & hp100>,6.00s team doublebuff interval,attack:5331,force_strike:479,team_buff:20078,dx:761,ds_poison:215,ds:391
26159,_c_Patia,4*,shadow,lance,4365,Proper_Maintenance,From_Whence_He_Comes,Azazel,Agito2,Audric,Bow,Tobias,Weapon,Karl,!<hp60 & hp100>,6.00s team doublebuff interval,attack:4514,force_strike:406,team_buff:20078,dx:645,ds_poison:182,ds:331
-,180,_
27091,Patia,4*,shadow,lance,5270,Proper_Maintenance,From_Whence_He_Comes,Azazel,Agito2,Audric,Bow,Tobias,Weapon,Karl,<hp60 & hp100>,33% poison uptime; 6.00s team doublebuff interval,attack:5346,force_strike:474,team_buff:20362,dx:484,ds_poison:148,ds:273
26066,_c_Patia,4*,shadow,lance,4365,Proper_Maintenance,From_Whence_He_Comes,Azazel,Agito2,Audric,Bow,Tobias,Weapon,Karl,!<hp60 & hp100>,33% poison uptime; 6.00s team doublebuff interval,attack:4531,force_strike:402,team_buff:20362,dx:411,ds_poison:125,ds:232
-,180,affliction
28417,Patia,4*,shadow,lance,5270,Proper_Maintenance,From_Whence_He_Comes,Azazel,Agito2,Audric,Bow,Tobias,Weapon,Karl,<hp60 & hp100>,6.00s team doublebuff interval,attack:5560,force_strike:496,team_buff:21406,dx:521,ds_poison:159,ds:273
27349,_c_Patia,4*,shadow,lance,4365,Proper_Maintenance,From_Whence_He_Comes,Azazel,Agito2,Audric,Bow,Tobias,Weapon,Karl,!<hp60 & hp100>,6.00s team doublebuff interval,attack:4712,force_strike:420,team_buff:21406,dx:442,ds_poison:135,ds:232
