-,60,_
<<<<<<< HEAD:dl-sim/chara/curran.py.csv
56927,Curran,110281_01_r05,shadow,axe,4841,Gala Cat Sìth,200017_01,Fangtian Huaji,304131_01_60501,Kung Fu Masters,400163_02,Memory of a Friend,400429_02,Summer Paladyns,400098_02,Seaside Memory,400444_02,The Plaguebringer,400410_02,Blade,,Wand,,Bow,,Weapon,,Kleimann,110051_01_r04,0 poison res & 99 sleep res & always connect hits & last offense & hp=40.0% & hit15,,poison:50.0%;sleep:1.7%;team:4.94704%,x:5868,s1:26870,s2:9173,s4:4309,s4_poison:1006,dx:4155,ds:5542
-,60,affliction
71213,Curran,110281_01_r05,shadow,axe,4841,Gala Cat Sìth,200017_01,Fangtian Huaji,304131_01_60501,Kung Fu Masters,400163_02,Memory of a Friend,400429_02,Summer Paladyns,400098_02,Seaside Memory,400444_02,The Plaguebringer,400410_02,Blade,,Wand,,Bow,,Weapon,,Kleimann,110051_01_r04,0 poison res & 99 sleep res & always connect hits & last offense & hp=40.0% & hit15,,poison:100.0%;sleep:1.7%;team:4.94704%,x:6526,s1:32577,s2:14559,s4:5333,s4_poison:1245,dx:4540,ds:6430
-,120,_
66123,Curran,110281_01_r05,shadow,axe,4841,Gala Cat Sìth,200017_01,Fangtian Huaji,304131_01_60501,Kung Fu Masters,400163_02,Memory of a Friend,400429_02,Summer Paladyns,400098_02,Seaside Memory,400444_02,The Plaguebringer,400410_02,Blade,,Wand,,Bow,,Weapon,,Kleimann,110051_01_r04,0 poison res & 99 sleep res & always connect hits & last offense & hp=40.0% & hit15,,poison:67.9%;sleep:1.9%;team:5.39195%,x:6336,s1:30484,s2:14988,s4:5210,s4_poison:1159,dx:2763,ds:5179
-,120,affliction
84703,Curran,110281_01_r05,shadow,axe,4841,Gala Cat Sìth,200017_01,Fangtian Huaji,304131_01_60501,Kung Fu Masters,400163_02,Memory of a Friend,400429_02,Summer Paladyns,400098_02,His Clever Brother,400169_02,The Plaguebringer,400410_02,Wand,,Bow,,Summer Patia,110335_02_r05,Weapon,,Karina,110018_01_r04,0 frostbite res & 99 sleep res & always connect hits & last offense & hp=40.0% & hit15,,poison:100.0%;frostbite:69.7%;sleep:0.7%;team:5.91044%,x:8469,s1:41014,s2:21904,s4:6926,s4_frostbite:1612,dx:1406,ds:3369
-,180,_
64852,Curran,110281_01_r05,shadow,axe,4841,Gala Cat Sìth,200017_01,Fangtian Huaji,304131_01_60501,Kung Fu Masters,400163_02,Memory of a Friend,400429_02,Summer Paladyns,400098_02,Seaside Memory,400444_02,The Plaguebringer,400410_02,Blade,,Wand,,Bow,,Weapon,,Kleimann,110051_01_r04,0 poison res & 99 sleep res & always connect hits & last offense & hp=40.0% & hit15,,poison:71.0%;sleep:1.3%;team:5.69811%,x:6409,s1:30470,s2:15521,s4:6629,s4_poison:1466,dx:2001,ds:2354
-,180,affliction
83983,Curran,110281_01_r05,shadow,axe,4841,Gala Cat Sìth,200017_01,Fangtian Huaji,304131_01_60501,Kung Fu Masters,400163_02,Memory of a Friend,400429_02,Summer Paladyns,400098_02,His Clever Brother,400169_02,The Plaguebringer,400410_02,Wand,,Bow,,Summer Patia,110335_02_r05,Weapon,,Karina,110018_01_r04,0 frostbite res & 99 sleep res & always connect hits & last offense & hp=40.0% & hit15,,poison:100.0%;frostbite:69.6%;sleep:1.3%;team:5.86697%,x:8183,s1:38511,s2:20776,s4:8103,s4_frostbite:1605,dx:2540,ds:4262
=======
56684,Curran,110281_01_r05,shadow,axe,4841,Gala Cat Sìth,200017_01,Fangtian Huaji,304131_01_60501,Kung Fu Masters,400163_02,Memory of a Friend,400429_02,Summer Paladyns,400098_02,Seaside Memory,400444_02,The Plaguebringer,400410_02,Blade,,Wand,,Bow,,Weapon,,Kleimann,110051_01_r04,0 poison res & 99 sleep res & always connect hits & last offense & hp=40.0% & hit15,,poison:49.9%;sleep:1.6%;team:4.89698%,x:5858,s1:26824,s2:9158,s4:4302,s4_poison:1004,dx:4148,ds:5387
-,60,affliction
79012,Curran,110281_01_r05,shadow,axe,4841,Gala Cat Sìth,200017_01,Fangtian Huaji,304131_01_60501,Kung Fu Masters,400163_02,Memory of a Friend,400429_02,Summer Paladyns,400098_02,His Clever Brother,400169_02,The Plaguebringer,400410_02,Wand,,Bow,,Summer Patia,110335_02_r05,Weapon,,Karina,110018_01_r04,0 frostbite res & 99 sleep res & always connect hits & last offense & hp=40.0% & hit15,,poison:100.0%;frostbite:52.6%;team:5.40712%,x:8623,s1:43082,s2:19198,s4:6951,s4_frostbite:1155
-,120,_
