-,60,_
44213,Nefaria,5*,shadow,bow,4595,Resounding_Rendition,The_Fires_of_Hate,Gala_Cat_Sith,Agito1,Wand,Gala_Alex,Heinwald,Weapon,Curran,<0 poison res & 80 blind res & always connect hits & hp100 & hp70>,s2 fs(precharge) s1 s1; 89% poison uptime; 26% blind uptime,attack:2743,force_strike:1215,skill_1:20126,s1_poison:5342,skill_4:7935,team_buff:349,dx:1892,ds:4608
10543,_c_Nefaria,5*,shadow,bow,3996,Resounding_Rendition,The_Fires_of_Hate,Gala_Cat_Sith,Agito1,Wand,Gala_Alex,Heinwald,Weapon,Curran,!<0 poison res & 80 blind res & always connect hits & hp70 & hp100>,s2 fs(precharge) s1 s1,attack:1257,force_strike:398,skill_1:4240,s1_poison:0,skill_4:1558,team_buff:349,dx:788,ds:1950
-,60,affliction
44887,Nefaria,5*,shadow,bow,4595,Resounding_Rendition,The_Fires_of_Hate,Gala_Cat_Sith,Agito1,Wand,Gala_Alex,Heinwald,Weapon,Curran,<0 poison res & 80 blind res & always connect hits & hp100 & hp70>,s2 fs(precharge) s1 s1; 26% blind uptime,attack:2870,force_strike:1215,skill_1:20272,s1_poison:5743,skill_4:7935,team_buff:349,dx:1892,ds:4608
21750,_c_Nefaria,5*,shadow,bow,3996,Resounding_Rendition,The_Fires_of_Hate,Gala_Cat_Sith,Agito1,Wand,Gala_Alex,Heinwald,Weapon,Curran,!<0 poison res & 80 blind res & always connect hits & hp70 & hp100>,s2 fs(precharge) s1 s1,attack:1885,force_strike:597,skill_1:11068,s1_poison:0,skill_4:3740,team_buff:349,dx:1182,ds:2926
-,120,_
48429,Nefaria,5*,shadow,bow,4595,Resounding_Rendition,The_Fires_of_Hate,Gala_Cat_Sith,Agito1,Wand,Gala_Alex,Heinwald,Weapon,Curran,<0 poison res & 80 blind res & always connect hits & hp100 & hp70>,s2 fs(precharge) s1 s1; 92% poison uptime; 13% blind uptime,attack:2689,force_strike:1607,skill_1:25945,s1_poison:6271,skill_4:8636,team_buff:349,dx:850,ds:2078
11212,_c_Nefaria,5*,shadow,bow,3996,Resounding_Rendition,The_Fires_of_Hate,Gala_Cat_Sith,Agito1,Wand,Gala_Alex,Heinwald,Weapon,Curran,!<0 poison res & 80 blind res & always connect hits & hp70 & hp100>,s2 fs(precharge) s1 s1,attack:1216,force_strike:598,skill_1:5755,s1_poison:0,skill_4:1950,team_buff:349,dx:388,ds:952
-,120,affliction
49259,Nefaria,5*,shadow,bow,4595,Resounding_Rendition,The_Fires_of_Hate,Gala_Cat_Sith,Agito1,Wand,Gala_Alex,Heinwald,Weapon,Curran,<0 poison res & 80 blind res & always connect hits & hp100 & hp70>,s2 fs(precharge) s1 s1; 13% blind uptime,attack:2778,force_strike:1617,skill_1:26273,s1_poison:6552,skill_4:8709,team_buff:349,dx:862,ds:2114
24788,_c_Nefaria,5*,shadow,bow,3996,Resounding_Rendition,The_Fires_of_Hate,Gala_Cat_Sith,Agito1,Wand,Gala_Alex,Heinwald,Weapon,Curran,!<0 poison res & 80 blind res & always connect hits & hp70 & hp100>,s2 fs(precharge) s1 s1,attack:1825,force_strike:897,skill_1:15022,s1_poison:0,skill_4:4681,team_buff:349,dx:582,ds:1428
-,180,_
43050,Nefaria,5*,shadow,bow,4595,Resounding_Rendition,The_Fires_of_Hate,Gala_Cat_Sith,Agito1,Wand,Gala_Alex,Heinwald,Weapon,Curran,<0 poison res & 80 blind res & always connect hits & hp100 & hp70>,s2 fs(precharge) s1 s1; 84% poison uptime,attack:2634,force_strike:1555,skill_1:24156,s1_poison:5290,skill_4:7219,team_buff:408,dx:519,ds:1264
9651,_c_Nefaria,5*,shadow,bow,3996,Resounding_Rendition,The_Fires_of_Hate,Gala_Cat_Sith,Agito1,Wand,Gala_Alex,Heinwald,Weapon,Curran,!<0 poison res & 80 blind res & always connect hits & hp70 & hp100>,s2 fs(precharge) s1 s1,attack:1274,force_strike:621,skill_1:5205,s1_poison:0,skill_4:1656,team_buff:408,dx:256,ds:227
-,180,affliction
45259,Nefaria,5*,shadow,bow,4595,Resounding_Rendition,The_Fires_of_Hate,Gala_Cat_Sith,Agito1,Wand,Gala_Alex,Heinwald,Weapon,Curran,<0 poison res & 80 blind res & always connect hits & hp100 & hp70>,s2 fs(precharge) s1 s1,attack:2792,force_strike:1598,skill_1:25413,s1_poison:5640,skill_4:7513,team_buff:408,dx:550,ds:1342
21541,_c_Nefaria,5*,shadow,bow,3996,Resounding_Rendition,The_Fires_of_Hate,Gala_Cat_Sith,Agito1,Wand,Gala_Alex,Heinwald,Weapon,Curran,!<0 poison res & 80 blind res & always connect hits & hp70 & hp100>,s2 fs(precharge) s1 s1,attack:1912,force_strike:932,skill_1:13585,s1_poison:0,skill_4:3975,team_buff:408,dx:385,ds:340
