-,60,_
47357,Mitsuba,110296_01_r05,water,dagger,4124,Siren,210054_01,Futsu no Mitama,303129_01_60201,Memory of a Friend,400429_02,Moonlight Party,400448_02,Twinfold Bonds,400097_02,A Passion for Produce,400446_02,His Clever Brother,400169_02,Blade,,Summer Estelle,110063_02_r04,Xander,110022_01_r05,Weapon,,Summer Julietta,110042_02_r05,99 bog res & 0 frostbite res & hp70 & hit10 & hit15,,frostbite:88.4%;bog:6.5%;team:2.30913%;inspiration:6,x:320,x_tempura:3272,s1_sashimi:7722,s1_sashimi_frostbite:1321,s1_tempura:21487,s4:13232
-,60,affliction
47729,Mitsuba,110296_01_r05,water,dagger,4124,Siren,210054_01,Futsu no Mitama,303129_01_60201,Memory of a Friend,400429_02,Moonlight Party,400448_02,Twinfold Bonds,400097_02,A Passion for Produce,400446_02,His Clever Brother,400169_02,Blade,,Summer Estelle,110063_02_r04,Xander,110022_01_r05,Weapon,,Summer Julietta,110042_02_r05,99 bog res & 0 frostbite res & hp70 & hit10 & hit15,,frostbite:100.0%;bog:5.0%;team:1.50605%;inspiration:3,x:277,x_tempura:2443,fs:146,s1_tempura:24870,s4:6736,dx:7094,ds:6159
-,120,_
52514,Mitsuba,110296_01_r05,water,dagger,4124,Siren,210054_01,Futsu no Mitama,303129_01_60201,Memory of a Friend,400429_02,Moonlight Party,400448_02,Twinfold Bonds,400097_02,A Passion for Produce,400446_02,His Clever Brother,400169_02,Blade,,Summer Estelle,110063_02_r04,Xander,110022_01_r05,Weapon,,Summer Julietta,110042_02_r05,99 bog res & 0 frostbite res & hp70 & hit10 & hit15,,frostbite:94.1%;bog:4.7%;team:2.62181%;inspiration:12,x:115,x_tempura:3030,fs:61,s1_sashimi:10228,s1_sashimi_frostbite:1636,s1_tempura:18244,s4:11582,dx:3558,ds:4055
-,120,affliction
54058,Mitsuba,110296_01_r05,water,dagger,4124,Siren,210054_01,Futsu no Mitama,303129_01_60201,Memory of a Friend,400429_02,Moonlight Party,400448_02,Twinfold Bonds,400097_02,A Passion for Produce,400446_02,His Clever Brother,400169_02,Blade,,Summer Estelle,110063_02_r04,Xander,110022_01_r05,Weapon,,Summer Julietta,110042_02_r05,99 bog res & 0 frostbite res & hp70 & hit10 & hit15,,frostbite:100.0%;bog:4.7%;team:2.62181%;inspiration:12,x:138,x_tempura:3036,fs:73,s1_tempura:31554,s4:11612,dx:3576,ds:4067
-,180,_
52001,Mitsuba,110296_01_r05,water,dagger,4124,Siren,210054_01,Futsu no Mitama,303129_01_60201,Memory of a Friend,400429_02,Moonlight Party,400448_02,Twinfold Bonds,400097_02,A Passion for Produce,400446_02,His Clever Brother,400169_02,Blade,,Summer Estelle,110063_02_r04,Xander,110022_01_r05,Weapon,,Summer Julietta,110042_02_r05,99 bog res & 0 frostbite res & hp70 & hit10 & hit15,,frostbite:90.3%;bog:3.9%;team:3.01398%;inspiration:18,x:77,x_tempura:3180,fs:40,s1_sashimi:9266,s1_sashimi_frostbite:1535,s1_tempura:21959,s4:11575,dx:2334,ds:2031
-,180,affliction
54357,Mitsuba,110296_01_r05,water,dagger,4124,Siren,210054_01,Futsu no Mitama,303129_01_60201,Memory of a Friend,400429_02,Moonlight Party,400448_02,Twinfold Bonds,400097_02,A Passion for Produce,400446_02,His Clever Brother,400169_02,Blade,,Summer Estelle,110063_02_r04,Xander,110022_01_r05,Weapon,,Summer Julietta,110042_02_r05,99 bog res & 0 frostbite res & hp70 & hit10 & hit15,,frostbite:100.0%;bog:3.9%;team:3.01398%;inspiration:18,x:92,x_tempura:3217,fs:48,s1_tempura:34867,s4:11677,dx:2398,ds:2054
