-,sp,_
22116,Erik,3*,shadow,axe,5935,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][Agito],<hp100>,100% poison uptime,attack:4082,force_strike:605,skill_1:11512,skill_2:5916,simulated_poison:0
19659,_c_Erik,3*,shadow,axe,5276,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][Agito],!<hp100>,100% poison uptime,attack:3628,force_strike:538,skill_1:10233,skill_2:5258,simulated_poison:0
-,sp,kd
24328,Erik,3*,shadow,axe,5935,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][Agito],<hp100>,100% poison uptime,attack:4939,force_strike:665,skill_1:12663,skill_2:6507,simulated_poison:0
21625,_c_Erik,3*,shadow,axe,5276,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][Agito],!<hp100>,100% poison uptime,attack:4390,force_strike:591,skill_1:11256,skill_2:5784,simulated_poison:0
-,sp,rd
24731,Erik,3*,shadow,axe,5935,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][Agito],<hp100>,100% poison uptime,attack:4082,force_strike:605,skill_1:13239,skill_2:6803,simulated_poison:0
21983,_c_Erik,3*,shadow,axe,5276,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][Agito],!<hp100>,100% poison uptime,attack:3628,force_strike:538,skill_1:11768,skill_2:6047,simulated_poison:0
-,sp,krd
27204,Erik,3*,shadow,axe,5935,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][Agito],<hp100>,100% poison uptime,attack:4939,force_strike:665,skill_1:14562,skill_2:7484,simulated_poison:0
24181,_c_Erik,3*,shadow,axe,5276,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][Agito],!<hp100>,100% poison uptime,attack:4390,force_strike:591,skill_1:12944,skill_2:6652,simulated_poison:0
-,sp,b
22101,Erik,3*,shadow,axe,5935,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][Agito],<hp100>,100% poison uptime,attack:3503,force_strike:595,skill_1:11871,skill_2:6129,simulated_poison:0
19645,_c_Erik,3*,shadow,axe,5276,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][Agito],!<hp100>,100% poison uptime,attack:3113,force_strike:529,skill_1:10552,skill_2:5448,simulated_poison:0
-,sp,kb
24311,Erik,3*,shadow,axe,5935,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][Agito],<hp100>,100% poison uptime,attack:4238,force_strike:655,skill_1:13059,skill_2:6742,simulated_poison:0
21610,_c_Erik,3*,shadow,axe,5276,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][Agito],!<hp100>,100% poison uptime,attack:3767,force_strike:582,skill_1:11608,skill_2:5993,simulated_poison:0
-,sp,rb
24801,Erik,3*,shadow,axe,5935,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][Agito],<hp100>,100% poison uptime,attack:3503,force_strike:595,skill_1:13652,skill_2:7049,simulated_poison:0
22045,_c_Erik,3*,shadow,axe,5276,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][Agito],!<hp100>,100% poison uptime,attack:3113,force_strike:529,skill_1:12135,skill_2:6265,simulated_poison:0
-,sp,krb
27281,Erik,3*,shadow,axe,5935,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][Agito],<hp100>,100% poison uptime,attack:4238,force_strike:655,skill_1:15018,skill_2:7754,simulated_poison:0
24250,_c_Erik,3*,shadow,axe,5276,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][Agito],!<hp100>,100% poison uptime,attack:3767,force_strike:582,skill_1:13349,skill_2:6892,simulated_poison:0
-,sp,db
23475,Erik,3*,shadow,axe,5935,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][Agito],<hp100>,100% poison uptime,attack:3721,force_strike:632,skill_1:12610,skill_2:6510,simulated_poison:0
20866,_c_Erik,3*,shadow,axe,5276,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][Agito],!<hp100>,100% poison uptime,attack:3307,force_strike:562,skill_1:11208,skill_2:5787,simulated_poison:0
-,sp,kdb
25822,Erik,3*,shadow,axe,5935,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][Agito],<hp100>,100% poison uptime,attack:4502,force_strike:696,skill_1:13871,skill_2:7161,simulated_poison:0
22953,_c_Erik,3*,shadow,axe,5276,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][Agito],!<hp100>,100% poison uptime,attack:4002,force_strike:618,skill_1:12329,skill_2:6366,simulated_poison:0
-,sp,rdb
26343,Erik,3*,shadow,axe,5935,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][Agito],<hp100>,100% poison uptime,attack:3721,force_strike:632,skill_1:14501,skill_2:7487,simulated_poison:0
23416,_c_Erik,3*,shadow,axe,5276,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][Agito],!<hp100>,100% poison uptime,attack:3307,force_strike:562,skill_1:12890,skill_2:6655,simulated_poison:0
-,sp,krdb
28977,Erik,3*,shadow,axe,5935,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][Agito],<hp100>,100% poison uptime,attack:4502,force_strike:696,skill_1:15951,skill_2:8236,simulated_poison:0
25758,_c_Erik,3*,shadow,axe,5276,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][Agito],!<hp100>,100% poison uptime,attack:4002,force_strike:618,skill_1:14179,skill_2:7321,simulated_poison:0
