-,60,_
18455,Maribelle,5*,wind,wand,6946,Candy_Couriers,Primal_Crisis,AC011_Garland,Agito1,Blade,Akasha,Lin_You,Weapon,Curran,<maintain shield & hp100 & hit10 & hit15>,,attack:3710,skill_1:5829,skill_2:3726,skill_4:2256,team_buff:712,dx:1018,ds:1201
10131,_c_Maribelle,5*,wind,wand,6946,Candy_Couriers,Primal_Crisis,AC011_Garland,Agito1,Blade,Akasha,Lin_You,Weapon,Curran,!<maintain shield & hp100 & hit10 & hit15>,,attack:2266,skill_1:2918,skill_2:1792,skill_4:1297,team_buff:712,dx:596,ds:547
-,60,affliction
22277,Maribelle,5*,wind,wand,7660,Candy_Couriers,The_Fires_of_Hate,AC011_Garland,Agito1,Blade,Akasha,Lin_You,Weapon,Curran,<maintain shield & hp100 & hit10>,,attack:4107,skill_1:6628,skill_2:4104,skill_4:4276,team_buff:712,dx:1123,ds:1324
12979,_c_Maribelle,5*,wind,wand,6963,Candy_Couriers,The_Fires_of_Hate,AC011_Garland,Agito1,Blade,Akasha,Lin_You,Weapon,Curran,!<maintain shield & hp100 & hit10>,,attack:2726,skill_1:3511,skill_2:2155,skill_4:2496,team_buff:712,dx:718,ds:658
-,120,_
18696,Maribelle,5*,wind,wand,6946,Candy_Couriers,Primal_Crisis,AC011_Garland,Agito1,Blade,Akasha,Lin_You,Weapon,Curran,<maintain shield & hp100 & hit10 & hit15>,,attack:4226,skill_1:6755,skill_2:3194,skill_4:2577,team_buff:799,dx:523,ds:618
9936,_c_Maribelle,5*,wind,wand,6946,Candy_Couriers,Primal_Crisis,AC011_Garland,Agito1,Blade,Akasha,Lin_You,Weapon,Curran,!<maintain shield & hp100 & hit10 & hit15>,,attack:2523,skill_1:3210,skill_2:1503,skill_4:1310,team_buff:799,dx:307,ds:281
-,120,affliction
22496,Maribelle,5*,wind,wand,7660,Candy_Couriers,The_Fires_of_Hate,AC011_Garland,Agito1,Blade,Akasha,Lin_You,Weapon,Curran,<maintain shield & hp100 & hit10>,,attack:4669,skill_1:7550,skill_2:3520,skill_4:4696,team_buff:799,dx:577,ds:681
12736,_c_Maribelle,5*,wind,wand,6963,Candy_Couriers,The_Fires_of_Hate,AC011_Garland,Agito1,Blade,Akasha,Lin_You,Weapon,Curran,!<maintain shield & hp100 & hit10>,,attack:3036,skill_1:3862,skill_2:1808,skill_4:2521,team_buff:799,dx:369,ds:339
-,180,_
19342,Maribelle,5*,wind,wand,6946,Candy_Couriers,Primal_Crisis,AC011_Garland,Agito1,Blade,Akasha,Lin_You,Weapon,Curran,<maintain shield & hp100 & hit10 & hit15>,,attack:4222,skill_1:6662,skill_2:3459,skill_4:2681,team_buff:802,dx:696,ds:817
10136,_c_Maribelle,5*,wind,wand,6946,Candy_Couriers,Primal_Crisis,AC011_Garland,Agito1,Blade,Akasha,Lin_You,Weapon,Curran,!<maintain shield & hp100 & hit10 & hit15>,,attack:2505,skill_1:3125,skill_2:1608,skill_4:1313,team_buff:802,dx:408,ds:372
-,180,affliction
23195,Maribelle,5*,wind,wand,7660,Candy_Couriers,The_Fires_of_Hate,AC011_Garland,Agito1,Blade,Akasha,Lin_You,Weapon,Curran,<maintain shield & hp100 & hit10>,,attack:4661,skill_1:7415,skill_2:3813,skill_4:4831,team_buff:802,dx:768,ds:901
12979,_c_Maribelle,5*,wind,wand,6963,Candy_Couriers,The_Fires_of_Hate,AC011_Garland,Agito1,Blade,Akasha,Lin_You,Weapon,Curran,!<maintain shield & hp100 & hit10>,,attack:3014,skill_1:3760,skill_2:1934,skill_4:2527,team_buff:802,dx:491,ds:448
