-,60,_
70832,Gala Prince,100001_08_r05,light,sword,4220,Daikokuten,210110_01,Caladbolg,301141_01_60401,An Ancient Oath,400084_02,Gentle Winds,400103_02,The Bridal Dragon,400096_02,Dueling Dancers,400050_02,Rogues' Banquet,400132_02,Cleo,100004_01_r04,Dagger2,,Peony,110361_01_r05,Weapon,,Durant,110343_01_r04,0 paralysis res & draconic charge & hit15,,paralysis:19.5%;team:18.96346%;doublebuff:every 60.07s,x:1452,fs:656,s1:1911,s2:2632,s2_paralysis:96,s3_phase2:728,dx:59702,ds:3651
-,60,affliction
70832,Gala Prince,100001_08_r05,light,sword,4220,Daikokuten,210110_01,Caladbolg,301141_01_60401,An Ancient Oath,400084_02,Gentle Winds,400103_02,The Bridal Dragon,400096_02,Dueling Dancers,400050_02,Rogues' Banquet,400132_02,Cleo,100004_01_r04,Dagger2,,Peony,110361_01_r05,Weapon,,Durant,110343_01_r04,0 paralysis res & draconic charge & hit15,,paralysis:100.0%;team:18.96346%;doublebuff:every 60.07s,x:1452,fs:656,s1:1911,s2:2632,s2_paralysis:96,s3_phase2:728,dx:59702,ds:3651
-,120,_
<<<<<<< HEAD:dl-sim/chara/gala_prince.py.csv
58020,Gala Prince,100001_08_r05,light,sword,4220,Daikokuten,210110_01,Caladbolg,301141_01_60401,An Ancient Oath,400084_02,Memory of a Friend,400429_02,The Bridal Dragon,400096_02,Dueling Dancers,400050_02,Such High Spirits!,400440_02,Cleo,100004_01_r04,Dagger2,,Peony,110361_01_r05,Weapon,,Chitose,110347_01_r04,0 paralysis res & draconic charge & hit15 & buff all team,,paralysis:18.9%;team:19.34339%;doublebuff:every 60.11s,x:2813,fs:1403,s1:2745,s2:2828,s2_paralysis:101,s3_phase2:1201,dx:43785,ds:3140
-,120,affliction
60871,Gala Prince,100001_08_r05,light,sword,4220,Daikokuten,210110_01,Caladbolg,301141_01_60401,An Ancient Oath,400084_02,Spirit of the Season,400393_02,The Bridal Dragon,400096_02,Dueling Dancers,400050_02,Such High Spirits!,400440_02,Cleo,100004_01_r04,Dagger2,,Peony,110361_01_r05,Weapon,,Summer Luca,100006_03_r04,0 paralysis res & draconic charge & hit15,,paralysis:100.0%;team:16.56091%;doublebuff:every 60.23s,x:3089,fs:1538,s1:3619,s2:3192,s2_paralysis:114,s3_phase2:1295,dx:44231,ds:3789
-,180,_
60293,Gala Prince,100001_08_r05,light,sword,4220,Daikokuten,210110_01,Caladbolg,301141_01_60401,An Ancient Oath,400084_02,Memory of a Friend,400429_02,The Bridal Dragon,400096_02,Dueling Dancers,400050_02,Such High Spirits!,400440_02,Cleo,100004_01_r04,Dagger2,,Peony,110361_01_r05,Weapon,,Summer Luca,100006_03_r04,0 paralysis res & draconic charge & hit15,,paralysis:24.0%;team:16.96905%;doublebuff:every 45.14s,x:4122,fs:950,s1:3051,s2:4778,s2_paralysis:163,s3_phase2:1400,dx:43478,ds:2347
=======
58020,Gala Prince,100001_08_r05,light,sword,4220,Daikokuten,210110_01,Caladbolg,301141_01_60401,An Ancient Oath,400084_02,Memory of a Friend,400429_02,The Bridal Dragon,400096_02,Dueling Dancers,400050_02,Such High Spirits!,400440_02,Cleo,100004_01_r04,Dagger2,,Peony,110361_01_r05,Weapon,,Chitose,110347_01_r04,0 paralysis res & draconic charge & hit15 & buff all team,,paralysis:19.0%;team:19.34339%;doublebuff:every 60.11s,x:2813,fs:1403,s1:2745,s2:2828,s2_paralysis:101,s3_phase2:1201,dx:43785,ds:3140
-,120,affliction
64342,Gala Prince,100001_08_r05,light,sword,4220,Daikokuten,210110_01,Caladbolg,301141_01_60401,An Ancient Oath,400084_02,Spirit of the Season,400393_02,The Bridal Dragon,400096_02,Dueling Dancers,400050_02,Such High Spirits!,400440_02,Cleo,100004_01_r04,Dagger2,,Peony,110361_01_r05,Weapon,,Summer Luca,100006_03_r04,0 paralysis res & draconic charge & hit15,,paralysis:100.0%;team:15.84683%;doublebuff:every 60.07s,x:3884,fs:962,s1:2832,s2:3548,s2_paralysis:127,s3_phase2:1271,dx:47640,ds:4075
-,180,_
60320,Gala Prince,100001_08_r05,light,sword,4220,Daikokuten,210110_01,Caladbolg,301141_01_60401,An Ancient Oath,400084_02,Memory of a Friend,400429_02,The Bridal Dragon,400096_02,Dueling Dancers,400050_02,Such High Spirits!,400440_02,Cleo,100004_01_r04,Dagger2,,Peony,110361_01_r05,Weapon,,Summer Luca,100006_03_r04,0 paralysis res & draconic charge & hit15,,paralysis:24.0%;team:17.06187%;doublebuff:every 45.14s,x:4122,fs:950,s1:3051,s2:4778,s2_paralysis:163,s3_phase2:1400,dx:43413,ds:2438
>>>>>>> 64400c2f3d07691789b4015746b305c176f8fe15:dl-sim/chara/Gala_Prince.csv
-,180,affliction
65430,Gala Prince,100001_08_r05,light,sword,4220,Daikokuten,210110_01,Caladbolg,301141_01_60401,An Ancient Oath,400084_02,Spirit of the Season,400393_02,The Bridal Dragon,400096_02,Dueling Dancers,400050_02,Such High Spirits!,400440_02,Cleo,100004_01_r04,Dagger2,,Peony,110361_01_r05,Weapon,,Summer Luca,100006_03_r04,0 paralysis res & draconic charge & hit15,,paralysis:100.0%;team:16.96905%;doublebuff:every 45.14s,x:4473,fs:1031,s1:3295,s2:5161,s2_paralysis:176,s3_phase2:1512,dx:47142,ds:2637
