-,sp,_
54486,Zena,100009_07_r05,shadow,wand,4557,Gala Cat Sìth,200017_01,Jiu Ci,307139_01_60501,Candy Couriers,400135_02,Howling to the Heavens,400395_02,Memory of a Friend,400429_02,His Clever Brother,400169_02,Taiko Tandem,400335_02,Blade,,Dagger,,Bow,,Weapon,,Xander,110022_01_r05,0 frostbite res & 99 sleep res & always connect hits & hit15,100 extra hits on s2,frostbite:90.8%;sleep:1.3%,x:4740,s1:12042,s2:3359,s2_extra:14239,s4:12030,s4_frostbite:2769,dx:1770,ds:3534
-,sp,affliction
61112,Zena,100009_07_r05,shadow,wand,4557,Gala Cat Sìth,200017_01,Jiu Ci,307139_01_60501,Candy Couriers,400135_02,Howling to the Heavens,400395_02,Memory of a Friend,400429_02,His Clever Brother,400169_02,The Plaguebringer,400410_02,Ieyasu,110313_01_r05,Dagger,,Bow,,Weapon,,Xander,110022_01_r05,0 frostbite res & 99 sleep res & always connect hits & hit15,100 extra hits on s2,poison:100.0%;frostbite:90.3%;sleep:1.3%,x:5736,s1:13914,s2:3656,s2_extra:17327,s4:12034,s4_frostbite:2676,dx:2154,ds:3611
